Nr,R_x,f_1,f_2,Generation,Rank
172,46-40-7-4-25-34-58-33-43-61-60-44-17*10-28-8-56-6-47-53-7-46-40-4-25-41-58-64-52-20-17-61-44-14-60*21-63-6-35-41-45-36-54-18-32-39-65*6-56-28-8-26-16-1-68-11-9-17-20-33-22-38-54-18-65-5-37-32-39-48-29-69-66-19-3-0-2*46-7-4-25-12-41-45-22-36-54-5-67-27*24-21-6-47-53-7-4-12-41-58-64-52-20-17-61-60-14-2-0-23-50-13-43-33*45-36-54-18-66-29-48-3-69-23-50-43-20-55-10-16-26-30-24-63-21*24-62-49-9-68-59-10-52-64-58-41-27-67-37-18-38*62-49-9-68-1-26-8-56-6-47-7-40-53-4-25-34-57-51*65-19-69-29-23-2-0-50-13-22-36-45-34-35-51-8-26-49-15-42-30-24-21-63-6-56*13-33-20-17-9-68-11-31-1-26-8-51-34-45-36-54-18-32-39-48-29-19-66-38-69-0-2-50-23-3*15-42-30-21-24-63-6-35-34-45-36-38-19-54-18-32-5-37-67-65*63-30-62-42-15-49-26-8-52-64-58-45-36-54-65-39-32*65-19-29-66-48-39-18-54-36-45-58-64-35-6-63-30-24-62-26-16-9-68*28-56-51-8-55-10-16-1-26-30-63-6-35-57-34-58-41-25-12-4-53-7-46-40-47*,24.98044306,1238,0,3
173,37-32-65-5-54-36-45-58-64-52-8-26-49-15-42-62-21-63-24-30*37-67-5-65-32-39-18-54-36-45-58-64-52-8-26-49-11-31-1-59-10-28-56-51-35-41-25-34*2-50-13-43-33-58-57-41-27-12-4-25-34-35-51-8-26-16-9-68-11-59-10-52-64*66-48-39-18-65-5-54-36-45-58-64-52-8-26-49-15-42-62*17-59-68-9-11-31-1-26-8-56-51-35-34-45-36-41-57-25*47-53-7-46-40-4-12-41-58-64-52-20-17-61-60-44-14-2-23-0-50-43*40-46-7-47-6-56-28-8-55-17-61-44*51-56-28-10-59-17-9-1-16-26-30-24-21-63-6-35-34-41-45-36-54-65-5-37-67-18-19-22-33-20*50-2-0-23-69-38-36-45-41-25-12-4-53-47*63-21-24-30-62-49-26-8-56-6-47-7-46-40-53-4-25-12-41-51*15-49-11-9-68-59-1-26-16-10-55-20-33-22-38-19-66-48-39*21-63-30-26-16-10-52-64-58-45-36-54-32-37-5-67-65-18*33-43-61-44-17-60-14-2-50-13-22-45-41-12-4-7-46-40-53-47-6-56*19-29-3-69-23-50-43-20-10-16-26-30-62-15*30-26-16-1-49-42-15-11-9-68-59-10-55-52-64-51-35-41-27-67-5-65-32-54-18-39-48*,25.02109886,1200,0,3
174,2-50-33-22-45-41-25-4-40-46*15-49-26-8-51-35-34-45-36-54-5*25-34-58-64-52-20-17-61-60-44-14*11-31-1-26-8-51-34-45-36-54-5-37*39-18-54-38-22-33-20-17-9-68*29-69-23-50-43-20-55-16-26-49-42*1-16-10-20-33-22-38-19-54-65-32*48-3-66-19-36-45-34-57-35-6*0-50-43-17-55-10-16-26-30-24*13-50-0-69-38-36-45-41-25-4*62-30-26-16-55-52-64-58-45-36*12-27-67-5-18-54-36-45-34-35*21-63-6-35-34-45-36-38-19-66*56-51-35-34-25-4-7-40-46-53*59-1-16-26-8-28-56-6-47-40*,29.28781468,568,0,3
175,11-68-9-49-1-26-16-10-55-20-33-22-38-19-3-69-29-48-66-54-18-39-32*59-9-31-1-26-8-28-56-6-47-53-40-46-7-4-25*43-20-13-33-22-45-36-38-69-0-2-50-17-61-44-14-60*69-38-19-65-67-18-39-32-37-5-54-36-45-58-64-52-8-26-49-1-16-9-68-59-17-20-13-43-33-22*37-67-65-39-18-69-48-29-3-23-2-50-43-20-55-10-16-1-26-30-21-62-49-42-15*3-23-0-69-38-36-45-41-12-25-4-53-7-40*61-60-14-44-17-10-8-28-56-6-47-53-4-12-27-25-57-58-33-50-43-20-55-52-64-35-34-41*18-32-5-54-19-22-33-20-17-59-9-68-11-31*63-24-30-62-42-15-49-26-8-51-35-34-41-27-67-65-5-37-18-19-22-36-38-69-0-50-17-20*15-30-26-16-10-20-43-50-23-69-29-48-39*33-13-22-38-66-19-3-29-69-23-0-2-50-43-17-10-16-26-30-24-62-42-15-11-31*45-58-64-51-35-57-34-25-27-41-12-40-46-53-47-6-63-21-24-30-26-16-10-17-61-60-44*35-64-52-8-56-28-10-55-16-9-68-59-17-20-33-22-19-54-65-39-18-66-38-3-69-29-23*65-32-54-36-45-41-34-57-35-6-63*46-40-7-4-25-41-58-33-43-61-60-17-44-14*,24.93997415,1250,0,3
176,50-43-13-22-33-20-55-10-16-26-49-15-42-24-63-21*6-21-63-30-15-49-26-8-51-35-34-45-36-54-5-65-67-27-12-25-57-58*46-40-7-53-47-6-56-8-26-1-68-11-9-49-42-24-21-63*46-40-4-25-41-58-64-52-20-17-61-60-44-14*42-24-62-26-30-63-6-35-64-51-56-8-28-10-17*59-68-1-31-11-9-17-20-33-22-38-54-18-32-37-5-65-39-48-29-3-66*11-49-62-24-21-63-6-35-34-45-36-54-18-32-39*61-60-14-2-23-3-29-69-0-50-43-17-10-16-26-30-24-63-21-62-42-15-11-31-1-68-9-49*48-69-29-3-66-19-36-45-34-35-6-63-21-62-30*59-68-9-49-26-16-55-10-20-17-60-44-14-2-50-33-58-34-25-4-7-40-46-53*5-18-66-3-69-29-23-50-43-20-55-16-26-49-15-42-62-30-21-6*42-62-15-49-26-16-55-52-64-58-45-36-54-18-69-0-23-2*63-6-35-58-41-45-22-36-38-66-69-0-2-50-43-20-55-10-16-26-30-24-62-15-42*53-47-7-4-25-34-35-51-64-52-20-17-59-1-31-9-68-11*21-24-42-62-30-15-49-26-8-52-64-58-45-36-54-18-39-48-3-69-23-0-2-14-44-60-61-43-50*,25.25344077,1180,0,3
177,49-62-26-16-55-20-43-50-23-69-3-29*32-5-65-39-18-54-36-45-41-34-51-8-26-49-1-11-15-42*60-14-2-50-17-9-1-49-26-8-51-35-34-45-36-54-5-65-67-27-12-40-4-53-46*33-43-50-2-14-44-17-59-10-55-52-64-58-34-41-27-67-65-37-5-54-36-45-22-13*40-4-53-47-6-35-34-45-36-19-66-3-69-38-54-65-37-67-27-41-25*24-30-42-62-26-1-16-10-55-52-64-58-45-36-54-32-37-65-5-18*59-68-9-11-31-1-49-26-8-28-56-6-47-53-7-4-12-25-57-58-64-51*33-20-13-50-2-0-69-48-39-18-38-36-45-58-64-52-8-26-49-1-59-11-9-68*33-50-2-14-60-44-61-17-55-8-28-56-6-47-53-7-40-4-25-12-41*7-46-40-4-25-41-58-64-52-20-17-61-43-13-22-19-18*15-42-24-63-6-21-30-26-1-16-10-8-28-56-51-57-25-12-41-27*30-21-62-42-49-26-16-10-55-20-33-22-19-66-48-69-29-23-2-0*0-50-43-17-10-16-26-30-24-21-6*28-56-6-63-30-24-42-15-49-26-8-51-35-34-41-25-27-67-37-5-54-36-45-58-33-50-0-69-48-66*60-14-44-61-43-17-20-13-50-2-0-23-3-29-66-48-39-65-5-67-27-25-4-7-40-46-53-47*,24.87369754,1291,0,3
178,64-52-20-13-22-38-3-29-48-66-69-23-0-50-43-17-10-16-26-30-24-63-21-62-42-15-49-1-11-31*6-63-21-24-62-15-42-30-26-8-51-35-34-45-36-54-5-37-32-39-65-19-66-69-3-48-29-23-0-50*2-50-17-43-20-55-16-10-59-9-68-1-26-8-28-56-51-34-41-27-67-37-18-32-5-54-36-45-58-33*30-63-6-56-28-10-8-52-55-16-1-31-11-59-17-20-33-22-38-19-54-32-65-67-27-25-12-4-40-46*54-19-18-37-5-65-32-39-48-29-3-66-38-36-45-34-35-6-21-24-42-62-30-15-49-1-59-9-31-11*4-25-12-41-27-67-65-39-32-37-5-18-54-38-22-33-20-17-59-9-68-1-16-10-55-52-8-56-51-64*18-32-65-5-67-27-12-40-46-7-4-25-41-58-64-52-20-17-61-44-60-14-2-0-69-23-3-66-29-48*46-40-53-7-47-6-56-8-55-10-59-9-68-1-26-16*47-53-7-46-40-4-12-25-57-34-45-58-64-35-6-56-8-26-49-15-30-24-63-21-62-42*47-6-35-34-57-25-4-40-7-53-46*28-56-6-63-21-24-62-30-26-8-52-64-58-45-36-38-69-23-50-13-20-55-16-1-68-9-17-44-14-61*68-59-1-11-31-9-17-61-60-44-14-2-0-50-43-20-10-16-26-49-15-42-30-24-62-21-6-35-51-56*7-40-46-53-4-25-12-27-67-5-54-19-38-36-45-34-41-58-57-35-51-56-6-63-30-21-24-62-49-42*7-53-40-4-25-12-27-67-18-69-29-48-39-32-37-5-54-19-38-22-33-20-17-59-68-11-31-1-49-9*61-17-44-60-14-2-50-43-20-55-10-28-56-6-47-7-40-53-4-25-34-41-12-27-67-18-54-36-38-19*,24.63387967,1684,0,3
179,50-43-20-10-16-1-26-30-24-42*36-45-34-35-51-56-8-26-49-15*40-7-47-6-56-8-26-16-9-68*26-16-55-20-43-50-23-69-3-29*11-68-9-17-20-33-22-38-19-54-65*57-25-27-41-34-58-64-52-20-17*0-69-38-36-45-41-25-12-4-53*62-26-8-51-35-34-45-36-19-66*46-40-7-47-6-56-28-8-26-49*31-1-16-26-30-24-21-63-6-47*37-5-54-38-22-33-20-17-59-9*62-49-26-8-51-35-34-41-27-67*2-50-13-22-45-41-25-4-40-46*14-2-50-13-20-10-17-44-60-61*51-35-41-45-36-54-18-32-39-48*,29.47861819,559,0,3
180,32-37-5-65-18-54-36-45-58-64-52-20*3-0-2-50-33-22-45-41-12-25-4-53-46-7-40*15-11-9-68-1-26-8-56-6-47-53-4*14-2-0-23-29-48-3-66-19-38-36-41-25-4-53-46-7-40-12-27-67-18-54*53-40-12-25-41-27-67-5-65-39-48-29-23-50-43-20-55-16-26-49-15-42-62-21-30-24*46-40-47-53-7-4-25-34-35-6-56-8-52-64-58-51-57-41*15-49-26-8-51-35-57-34-45-36-54-19*28-8-26-62-15-42-49-1-11-31-9-68-59-17-20-33-22-38-19-54-32-18-69-23-3-66-48-39*32-65-19-69-48-39-18-54-36-41-35-51-8-26-30-24-21-63-6*46-40-53-7-4-12-25-41-34-45-22-38-36-54-5-67-27*2-14-44-60-61-43-50-23-69-48-66-19-38-22-33-20-55-10-16-26-62-21-30-42-24-63*44-14-2-50-43-20-52-8-28-56-6-47-7-40-12*12-4-53-46-40-7-47-6-56-8-55-17-61-44-14-2*59-1-31-11-15-49-26-8-51-35-41-45-36-38-22-13-43-20-17-60-44-14-61*14-60-44-17-61-43-50-2-0-23-69-19-36-22-13-33-58-41-12-4-40-46-7-53-47*,25.13315543,1192,0,3
181,30-26-16-55-52-64-58-45-36-38*14-44-17-10-8-28-56-6-47-53*31-1-26-8-28-56-6-47-7-40*24-30-26-16-10-55-17-61-60-44*26-8-51-41-45-36-54-5-65-39*3-69-23-50-43-17-59-1-49-15*44-61-43-33-22-38-19-54-5-67*6-63-30-26-1-16-10-28-8-56*0-23-69-66-19-36-41-25-4-7-46-40-12*48-66-38-36-45-34-51-8-26-49-11*54-19-38-22-33-20-10-59-9-68*14-2-50-13-20-55-17-60-44-61*29-19-38-22-33-20-55-10-16-26-49-42*62-30-26-8-51-35-34-41-45-36-54-18-32*21-63-6-35-57-34-41-27-67-37*,28.36317667,599,0,3
182,50-43-20-10-16-1-26-30-24-42*5-54-36-45-34-35-51-56-8-26-49-15*40-7-47-6-56-8-26-16-9-68*26-16-55-20-43-50-23-69-3-29*11-68-9-17-20-33-22-38-19-54-65*57-25-27-41-34-58-64-52-20-17-61*0-69-38-36-45-41-25-12-4-53*62-26-8-51-35-34-45-36-19-66*46-40-7-47-6-56-28-8-26-49*31-1-16-26-30-24-21-63-6-47*37-5-54-38-22-33-20-17-59-9*62-49-26-8-51-35-34-41-27-67*2-50-13-22-45-41-25-4-40-46*14-2-50-13-20-10-17-44-60-61*51-35-41-45-36-54-18-32-39-48*,28.99007876,572,0,3
183,63-21-62-30-42-49-11-9-59-17-20-33-22-19-54-5-37-32*46-53-40-7-47-6-56-8-10-17-61-44-14-2-0-69-23-3*38-18-69-29-23-2-0-50-43-20-10-16-26-30-24-63-6-47*42-30-21-62-15-49-11-31-9-17-20-33-22-38-19-54-18-39-32-37-5-65-67-27-41-35-57-51-64*14-2-50-13-20-10-55-17-60-61-43-33*31-11-9-68-59-1-49-15-62-26-16-55-52-64-58-45-36-54-18-32-37-65-5-67-27-12-40*62-30-63-6-47-53-46-40-7-4-12-41-45-36-38-66-69-3-23-50-0-2*42-49-26-62-21-63-6-35-41-45-36-54-5-37-65-19-18-32*37-18-54-36-19-66-48-29-69-0-50-43-20-10-16-26-30-15-49-11-68-9-1-31*14-2-50-13-22-45-41-25-4-40-46*46-40-7-53-4-12-25-41-45-36-38-19-66-3-23-0-69-48-29*41-25-27-67-65-5-54-38-36-45-34-57-35-6-21-30-26-1-16-10-8-28-56-51-64-52-20-13-43-50*24-21-63-6-56-28-8-51-34-41-45-36-54-18-39-48-3-23-29-19-38-69-66*26-30-62-15-42-24-63-6-47-53-46-40-7-4-25-27-67-37-5-65-32-54-18-66-69-29-48-3-38*31-9-68-59-17-20-52-64-51-34-25-4-7-46-40-47*,24.90372605,1268,0,3
184,30-42-15-49-26-8-28-56-51-34-41-27-67*14-44-60-61-43-17-50-0-3-38-22-33-20-55-16-1-49-15-11-31-9-68-59-10-28*13-20-52-64-58-45-36-38-19-66-3-69-29*49-62-42-15-11-68-9-31-1-26-30-24-21-63-6-47-53-4-12-27-25-57-51-34-58-33-50-0-2*14-2-23-50-43-20-55-10-16-26-30-63-21-62-24*46-7-40-53-47-6-56-28-8-55-20-17-61-44-60*65-32-5-54-36-45-58-64-52-10-16-26-30-42*27-12-40-47-53-7-4-25-34-35-6-56-8-52-64-58-57-41-36-38-69-29-3-0-50-2-14-44-17-20*3-66-19-38-36-45-34-35-6-63-24-62-42*58-64-52-55-10-20-13-43-33-22-36-19-65-67-27-41-34-51-56-8-26-1-68-9-31-11-15-42-62-49*31-1-26-49-42-15-11-9-59-17-20-33-22-38-19-18-39-48-66-29-23-69-3*3-69-48-29-19-38-36-45-58-64-52-8-26-49-11-68-1*23-3-29-48-39-65-37-5-54-19-22-33-20-55-16-26-49-42-24-21-63*68-9-16-1-11-49-42-24-21-62-30-63-6-47-40-46-7-4-25-57-58-64-52-20-17-61-14-60-44*4-12-25-41-34-35-51-8-26-1-31-11-68-9-16*,25.01170717,1222,0,3
185,24-21-6-63-30-26-1-31-11-68-9-59-10-55-52-64-51-34-41-27-67-5-54-32-65-19-66-38-36-45*69-0-50-2-23-29-48-39-32-37-65-5-18-54-19-38-22-33-20-17-59-10-16-26-62-30-24-21-6-63*21-6-47-53-7-46-40-4-25-12-41-45-22-13-50-2-14-44-60-61-17-9-68-11-1-49-62-30-42-15*43-33-50-2-14-61-17-20-13-22-38-19-66-3-23-69-0*4-25-41-58-34-35-6-47-7-46-40-12-27-67-37-65-5-54-19-22-33-43-61-60-44-17-59-10-8-56*68-1-31-11-9-59-17-20-33-22-38-54-32-39-65-37-67-5-18-66-29-48-3-23-0-50-43-13*15-42-62-26-49-1-16-9-68-59-10-55-52-64-58-45-36-41-57-34-35-51-56-6-47-53-40-4-12-25*69-38-18-5-67-37-65-32-54-66-29-48-3-23-50-43-20-55-16-26-49-15-42-62-30-24-63-6-35-58*30-62-24-42-15-49-9-68-11-31-1-26-8-51-35-34-45-36-54-32-39-48-29-69-3-38-19-66-18-37*44-14-60-61-17-43-13-33-22-38-36-45-34-51-8-26-49-15-42-62-21-24-63-30*60-14-2-50-43-20-55-10-16-26-30-62-49-1-68-9-11-59-17-61-44*31-11-9-68-1-26-8-51-34-41-27-67-5-54-36-38-19-66-48-39-65-37-32-18-69-29-3-23-0-50*60-14-2-23-69-29-48-3-0-50-17-55-10-8-28-56-51-34-35-6-63-30-26-49-1-16-9-68-11-31*21-63-24-30-62-42-49-1-16-26-8-56-6-47-7-40-46-53-4-25-41-36-54-32-65-37-18-39-48-69*36-38-66-29-69-0-50-13-22-45-58-35-57-34-41-12-4-40-46-7-53-47-6-56-8-26-30-24-21-63*,24.39764403,1702,0,3
186,43-13-33-22-45-36-38-69-23-50*2-50-43-20-55-10-16-26-30-62*16-10-52-64-58-45-36-54-18-39*26-8-56-51-35-34-45-36-54-32*4-12-25-34-35-51-8-26-49-11*57-25-4-12-41-58-64-52-20-17-61-44-14*47-6-56-28-8-10-55-17-61-60*38-22-33-20-10-16-1-49-15-42*9-59-17-20-33-22-38-54-66-3-0*21-63-6-35-58-45-36-54-5-37*9-68-59-10-52-64-58-41-27-67*26-8-52-64-58-45-36-54-65-19*35-41-12-25-4-53-47-7-40-46*31-11-68-9-17-50-23-29-48-39*21-24-30-63-6-47-53-7-40-46*,28.91229227,578,0,3
187,67-18-39-48-69-0-2-14-60-44-61-43-33-58-41-12-4-7-40-46-53-47-6-35-64-51-56-8-10-17*4-25-57-35-64-58-51-34-41-27-67-37-65-5-54-19-22-33-20-17-59-10-28-8-52-55-16-9-1-26*8-56-51-57-34-41-58-64-52-20-43-13-50-2-14-44-61-17-10-55-16-26-30-24-42-15-49-9-1-31*63-21-30-62-15-49-26-1-31-11-68-9-59-17-20-33-22-38-54-32-18-65-37-5-67-27-25-12-41-51*31-1-68-9-11-49-26-8-51-58-45-36-38-19-66-69-29-48-3-23-50-17-60-61-14-44*39-18-54-32-37-5-65-19-38-66-3-48-69-29-23-50-43-20-10-16-26-30-62-49-1-59-68-11-9-31*46-7-53-40-47-6-21-62-42-24-30-15-49-26-8-51-35-34-45-36-38-66-18-54-19-29-23-0-69-48*7-46-40-53-4-25-12-41-34-58-33-50-2-14-61-60-17-10-28-8-51-35-64-52-55-20-13-22-38-36*66-69-23-50-33-22-19-38-3-29-48-39-32-5-18-54-36-45-58-64-52-55-16-26-49-1-68-9-11-31*51-57-58-41-35-64-52-20-13-22-38-3-69-29-23-0-2-14-44-61-17-55-10-8-56-6-47-7-53-46*7-47-40-46-53-4-25-57-34-41-36-45-22-38-18-54-66-19-3-69-0-23-2-50-43-61-17-44-60-14*6-47-53-40-46-7-4-25-57-35-51-8-26-1-9-68-59-17-61-60-14-2-0-69-29-3-23-50-43-20*2-23-50-0-69-29-48-39-32-65-37-5-18-54-36-45-34-35-6-63-21-62-49-26-1-59-9-68-11-15*0-50-33-43-61-14-44-60-17-10-20-55-16-9-68-1-26-8-51-34-25-4-7-40-46-53-47-6-56-28*27-67-5-65-39-48-3-66-19-38-36-41-25-4-53-47-7-46-40-12*,23.95338418,1825,0,3
188,21-30-42-62-24-63-6-35-34-45-36-38-19-66-69-29-48-39-65-54-18-5-37-67-27-12-40-46-53-4*63-24-30-26-1-49-15-62-21-6-35-34-41-45-36-54-5-37-32-18-69-23-3-19-38-66-48-29*9-68-11-31-1-49-15-42-62-24-63-6-35-34-45-36-19-66-3-29-69-23-50-2-14-44-61-43-13-22*28-56-8-26-62-30-63-24-42-49-1-16-10-20-43-50-23-69-0-2-14-60-44-61-17-55-52-64-58-45*0-50-23-69-29-48-3-66-18-37-5-54-19-38-22-33-20-17-9-68-59-11-31-1-26-8-52-10-55-16*60-44-14-61-17-55-10-16-26-30-24-63-21-62-42-15-11-49-1-68-9-31*16-55-20-17-43-13-33-50-23-29-69-48-3-66-19-36-45-34-57-35-6-63-24-30-42-62-26-8-28-10*59-68-9-49-62-42-15-11-31-1-16-55-52-64-58-45-36-54-5-37-18-69-66-3-19-29-23-50-2-0*51-57-25-12-40-46-7-53-47-6-63-30-42-15-11-68-9-59-17-20-33-22-38-19-18-32-65-5-67-37*52-64-51-35-34-45-22-13-43-61-60-14-2-50-33-58-41-25-12-4-7-40-53-47-6-63-24-62-15-11*15-42-62-21-63-24-30-26-8-51-41-45-36-54-5-65-67-27-25-34-35-6-56-28-10-59-1-49-11-68*63-24-42-15-49-1-31-11-59-17-61-60-14-2-0-50-43-20-55-8-28-56-6-47-7-40-46-53-4-25*46-7-4-12-27-67-37-5-65-18-39-48-66-38-36-45-34-51-8-26-49-1-9-16-55-10-52-20-33-22*36-54-18-37-67-27-12-40-46-7-4-25-57-35-51-64-52-10-59-1-11-9-17-20-13-50-0-2-14-61*38-36-54-5-37-65-39-32-18-66-69-0-2-50-43-17-10-16-26-30-24-62-15-42-49-1-31-11-9-59*,24.00749674,1816,0,3
189,18-39-48-29-3-38-19-66-69-0-2-50-43-17-10-55-16-26-30-24-62-15-42*60-14-2-50-13-22-45-41-12-4-40-46-53-47-6-56-8*40-7-4-12-25-27-41-36-54-18-5-67-65-37*32-39-18-5-67-37-65-54-19-66-3-0-69-38-36-45-41-25-12-4-7-53-47-40-46*42-62-15-49-26-8-52-64-58-45-36-38-18-54-66*63-6-35-57-34-45-36-54-5-65-37-67*7-46-40-12-41-27-67-18-54-36-45-58-35-51-8-26-30-42-15-11-9-59-10-55-20-17-43-61-14-2*54-19-38-66-3-69-23-50-43-20-10-16-26-49-15-42-62-30-63-24-21*62-30-24-21-63-6-35-34-45-36-54-5-65-32*14-44-60-61-43-17-59-9-31-1-16-10-55-20-33-22-38-19-66-29-48-39-32-18-69-3-23-2*20-55-52-8-56-6-21-24-30-26-16-10-17-61-60-44-14*67-65-37-5-54-36-45-58-64-52-8-26-62-30-24*11-68-9-59-17-20-33-22-38-19-18-39-32-37*69-3-66-19-38-22-33-20-55-16-26-8-28-56-51-34*46-40-53-4-25-57-51-64-52-20-17-61-44-14-2-0-23*,25.71052918,1068,0,3
190,41-34-58-64-52-20-17-61-60-14-44*31-1-26-8-51-41-45-36-54-65*50-43-20-55-10-16-1-26-30-62*2-50-13-22-45-41-12-4-7-46*47-53-7-46-40-4-25-34-35-6*9-68-11-1-26-8-56-6-47-53*16-10-20-33-22-38-66-3-48-29*30-26-8-51-58-45-36-38-19-66*4-12-25-27-41-36-54-5-37-67*0-23-69-3-38-36-45-34-35-6*36-45-58-64-52-55-10-16-9-68*32-18-19-38-22-33-20-17-59-9*28-10-59-11-9-17-20-33-22-38-19-18-39*50-43-20-55-10-16-26-49-15-42*24-21-63-6-35-57-34-45-36-54*,29.35645867,565,0,3
191,45-34-51-58-64-35-57-41-36-38-22-33-20-55-10-16-26-49-15-42-62-24-30-21-6-56-8-28*20-55-8-10-59-68-11-1-49-62-26-30-24-63-6-35-34-41-45-36-54-18-32-5-37-67-65-39-48-29*54-38-19-65-39-18-66-3-48-29-69-23-50-43-17-10-16-26-62-21-63-30-24-42-49-11-68-9-1-59*46-53-40-7-4-25-34-51-64-52-20-17-61-14-60-44*7-46-40-53-47-6-56-28-8-10-59-68-9-17-20-43-50-23-0-69-18-37-5-54-19-36-45-58-41-12*21-63-24-30-15-49-11-59-68-9-31-1-16-10-55-20-33-22-38-19-66-29-3-69-18-39-32-5-37-65*30-63-24-62-15-42-49-26-8-52-64-58-45-36-54-18-65-39-48-69-29-66-19-38-3-23-0-50-17-20*61-60-14-44-17-59-9-68-11-15-49-26-16-10-20-43-50-23-69-29-48-39-32-37-18-5-67-65-19-3*7-46-40-47-6-63-21-24-30-26-16-10-52-64-58-45-36-54-32-39-18-65-37-67-27-41-57-35-51-8*47-6-35-34-41-12-4-40-7-53-46*54-32-39-18-19-65-37-5-67-27-12-4-53-47-6-35-34-45-36-38-66-3-69-0-50-13-22-33-58-64*47-53-7-46-40-4-25-34-35-51-56-8-26-1-68-9-17-50-2-0-23-69-29-48-39-65-32-54-18-5*59-9-17-43-13-22-38-19-36-54-32-65-37-67-27-25-4-7-40-46-53-47-6-35-34-41-45-58-51-57*55-20-33-58-35-6-63-24-42-62-15-30-26-8-51-34-45-36-54-5-65-37-67-27-25-4-40-47-7-46*68-59-9-16-1-49-26-8-28-56-6-47-53-7-46-40-4-12-25-41-35-34-45-22-38-36-54-5-67-27*,24.49240721,1687,0,3
192,30-26-16-10-55-20-43-50-23-69*31-9-68-1-26-8-56-6-47-53-40*14-60-61-43-50-2-0-69-29-23-3*15-30-26-16-10-55-8-28-56-6-47*5-18-54-36-45-34-35-6-63-21*30-26-8-52-64-58-45-36-38-69*5-54-19-38-22-33-20-17-9-11*11-1-49-26-8-51-34-41-27-67*46-7-4-25-12-41-45-22-33-50-2-14*39-18-54-36-45-41-34-51-8-26-62-42-24*11-9-59-17-20-33-22-38-54-5-37*11-49-26-8-28-56-6-47-7-40-4-25-57-58-33-13*40-7-47-6-56-28-10-17-61-44*28-8-52-64-58-45-36-54-5-65-32*48-66-19-38-36-45-34-35-51-56*,28.12598057,630,0,3
193,31-1-16-26-30-15-11-9-68-59-10-55-52-64-58-45-36-41-34-51-56-28-8*53-7-46-40-4-12-27-67-37-5-32-18-54-36-45-58-64-52-8-26-49-42-62-15-30-63-24-21-6-47*30-24-42-62-15-49-9-1-26-16-55-20-33-22-38-19-54-5-65-37-32-18-39-48-3-69-0-2-23-50*32-5-54-65-67-37-18-39-48-29-3-66-38-22-33-20-10-16-26-49-15-11-68-59-9-1-31*29-3-19-54-32-65-5-37-67-27-25-4-40-7-47-6-56-28-8-26-1-68-9-49-42-62-30-21-63-24*4-53-46-40-7-47-6-56-8-26-1-9-68-11-59-10-52-64-35-51-34-58-57-25-27-41-12*0-50-13-43-17-20-33-22-38-66-18-67-5-54-36-45-58-64-52-8-26-16-9-68-59-10-28-56-51-35*23-0-2-50-13-33-58-34-25-4-7-40-12-27-41-45-36-38-69-29-48-3-19-66-54-18-67-65-5-37*13-33-22-38-69-23-0-2-50-43-20-55-10-16-26-30-21-62-24-63-6-35-34-25-12-40-7-46-53-4*60-14-44-61-17-10-28-8-56-6-47-53-46-40-12-25-41-45-34-57-35-51-58-33-43-20-55-52-64*49-62-26-16-10-52-55-20-13-33-58-41-36-45-22-38-19-66-3-69-23-50-43-17-59-9-11-31-1-68*51-57-34-45-58-35-64-52-10-59-9-11-49-1-26-8-56-6-47-40-46-7-4-25-12-27-41-36-54-65*60-44-17-61-14-2-0-23-69-38-36-45-34-57-35-6-63-21-62-15-30-24-42-49-1-59-68-11-31-9*18-37-67-65-19-22-33-50-23-2-0-69-38-36-45-41-25-4-7-46-40-53-47-6-63-21-24-42-15-62*13-50-23-29-69-0-3-48-39-18-54-36-45-34-51-8-26-30-62-24-21-63-6-35-58-57-25-27-41-12*,24.08070939,1789,0,3
194,48-39-18-54-36-45-41-34-51-8-26-62*7-4-25-12-41-34-58-33-50-2*15-49-26-8-51-35-57-34-41-27*14-44-17-10-28-8-56-6-47-53*6-56-51-35-57-34-25-4-53-47*0-69-38-36-45-41-25-12-4-53*16-26-8-56-51-35-34-41-27-67*37-5-54-19-38-22-33-20-17-59-9-11-68*1-26-8-56-6-47-53-7-40-46*21-63-24-30-26-8-56-6-47-53*25-57-35-64-52-20-17-61-44-60*66-29-23-50-43-20-55-10-16-26-49-42*13-50-23-69-3-38-36-45-41-25*31-1-26-8-52-64-58-45-36-54-32-65*5-54-38-36-45-34-35-6-63-24*,28.62420762,593,0,3
195,0-23-69-38-36-45-41-12-4-7*14-2-50-13-22-45-41-25-4-40-46*37-5-54-36-45-58-64-52-8-26-62*16-10-55-20-33-22-38-19-54-18*24-30-26-8-56-51-35-34-41-27-67*4-25-34-35-51-8-26-1-9-68*47-6-56-28-8-10-55-17-61-44-60*15-49-1-16-10-55-20-43-50-23*42-15-49-26-16-10-20-43-50-23-69-29*16-55-20-33-22-38-19-66-48-3*18-54-36-45-41-34-35-6-63-21*11-68-9-17-20-33-22-38-19-18*53-7-40-4-12-25-34-35-6-63*59-17-20-33-22-38-54-36-41-57*31-1-16-10-52-64-58-45-36-54-18-32-39-65*,28.67119725,585,0,3
